 obama 2012 pride holiday shopping mall driving town ,26.96,22.5,24.5
 having guests holiday party protect tabletops obama pride coaster set ,22.41,19.11,19.19
 crew sweatshirt looks good jeans leggings ,13.9,10.17,12.3
 support rising sun messenger bag ,7.55,5.04,6.16
 red white blue supporter pack buttons bumper stickers car magnet pick stocking stuffers big obama fan life ,51.52,39.66,46.31
 golf balls rising sun logo golfer life ,25.26,18.69,22.26
 keys handy obama 2012 keychain good stocking stuffer ,7.47,5.43,6.41
 bundle young obama fans 100 cotton kids obama shirts ,26.58,21.15,21.73
 complete mug collection usa mug ,19.01,14.97,17.62
 forget best legged friend season barack best friend leash ,18.45,16.48,17.03
 coffee break chance support 2012 coffee tumbler ,10.61,10.61,9.9
 ring new year 2012 wine glasses ,23.62,18.73,20.61
 limited edition 2012 ornament stand christmas tree ,14.12,9.69,10.45
 loves comfortable hoodie new obama 2012 zip ,16.79,10.03,13.81
 furniture happy let guests know november obama 2012 coaster set ,21.07,16.43,19.05
 make statement throwing obama 2012 mini button shirt backpack ,5.21,3.82,5.68
 want stay warm winter cans cheers usa ,25.64,22.58,20.69
 bundle campaign event cozy grey 2012 hoodie usa ,13.6,8.42,10.41
 wear obama flair loud proud obama biden button combo usa ,18.01,15.48,17.49
 follow lady example moving new american 2012 warm jacket ,6.5,5.14,5.36
 canvassers stephanie samantha gearing las cruces new mexico ,0,0,0
 volunteers wind hard day work organizing east shelby tn ,15.84,15.23,15.58
 obama 2012 gear wearing mark year ,5.41,4.22,5.25
 volunteer eileen calling voters nm people supportive want jobs act ,18.41,17.14,16.38
 wash student registers voters ,0,0,0
 albuquerque volunteer anthony calling volunteers people excited signing volunteer left right ,13.78,10.73,12.52
 register vote ,6.63,5.3,6.93
 geaux obama means obama ,0,0,0
 jenn whitcomb regional field director obama america florida talks life organizer ,13.47,10.1,11.56
 tailgate bbq make sure fired ready grill ,12.76,10.23,12.58
 make walk block opportunity dog 2012 ,14.98,12.23,12.84
 pin official 2012 campaign button ,9.71,8.99,10.45
 support 2012 car magnet ,13.04,10.96,12.19
 sport particularly patriotic button showing support president ,17.03,14.99,16.8
 throwing house party want plenty bumper stickers hand supporters community supporter pack perfect includes bumper stickers pins placard ,30.82,26.82,26.57
 make statement fashion 2012 logo pin america ,11.54,11.17,10.77
 support ballpark new 2012 hats america ,5.46,4.1,5.39
 quote day celebrate legacy enormous strides century renew commitment hold true dreams fought look forward bright future nation daughters president obama proclamation women equality day join women obama discussion women equality means 21st century ,91.73,74.05,80.99
 white house town hall atkinson illinois 08 17 11 ,19.66,13.22,16.7
 white house rural economic forum pesota iowa 08 16 11 ,13.73,8.93,12.06
 iowa 08 16 11 ,0,0,0
 white house town hall atkinson illinois 08 17 11 ,19.66,13.22,16.7
 white house rural economic forum pesota iowa 08 16 11 ,13.73,8.93,12.06
 white house town hall atkinson illinois 08 17 11 ,19.66,13.22,16.7
 iowa 08 16 11 ,0,0,0
 white house town hall atkinson illinois 08 17 11 ,19.66,13.22,16.7
 white house town hall atkinson illinois 08 17 11 ,19.66,13.22,16.7
 mentions corporations reality shows anti chicken lots mentions middle class zero check infographic breaking republican presidential candidates said gop debates far make sure share cares strengthening middle class ,29.67,23.99,27.83
 50 50 challenge bring 50 new supporters campaign ends midnight tonight accepted challenge quite 50 got tips help reach goal ,30.6,30.24,29.03
 neil patrick harris hosts lgbt obama 2012 campaign event new york city ,12.24,10.34,11.26
 audience lgbt obama 2012 campaign event new york city ,12.24,10.34,11.26
 councilman joel burns fort worth texas tells gets better story audience lgbt obama 2012 campaign event new york city ,27.75,26.55,26.18
 representative patrick joseph murphy addresses audience lgbt obama 2012 campaign event new york city ,12.24,10.34,11.26
 broadway star audra mcdonald entertains audience lgbt obama 2012 campaign event new york city ,19.51,16.17,15.94
 speaker new york city council christine quinn talks experiences lgbt obama 2012 campaign event ,12.24,10.34,11.26
 pride ofa indiana june 2011 ,7.0,5.83,7.06
 pride ofa washington june 2011 ,7.0,5.83,7.06
 pride ofa michigan june 2011 ,7.0,5.83,7.06
 pride ofa colordao june 2011 ,7.0,5.83,7.06
 pride ofa washington june 2011 ,7.0,5.83,7.06
 pride ofa washington june 2011 ,7.0,5.83,7.06
 pride ofa colordao june 2011 ,7.0,5.83,7.06
 pride ofa washington june 2011 ,7.0,5.83,7.06
 summer organizer janisse discusses canvass route colleague ,0,0,0
 summer organizers janisse catalina check latest field reports javier regional field director ,16.51,12.34,15.97
 summer organizer catalina talks experiences past couple weeks holding ones registering voters ,12.76,10.77,10.94
 summer organizers prepare campaign literature hand voters ,5.95,4.4,5.35
 janisse member 2011 summer organizer program gets ready canvass voters ,12.06,10.26,11.85
 member new class summer organizers tells story ,16.83,14.33,15.57
 break day summer organizer training ,11.25,10.23,11.14
 2011 summer organizer guide ,0,0,0
 members summer organizer class listen attentively introduces start day ,22.79,18.41,21.74
 listening attentively story movement ,6.63,5.37,5.47
 summer organizers pay close attention training presentation ,0,0,0
 introducing president obama chrysler supplier park ,5.2,5.63,4.77
 wrangler production chrysler supplier park ,0,0,0
 run president auto business got ran president americans felt dreams slipping away ,30.56,27.16,25.64
 final product chrysler supplier park ,0,0,0
 auto workers observe production line chrysler supplier park ,11.36,9.62,10.46
 task rebuild future stronger foundation make sure incomes savings rise ,18.03,16.2,16.85
 faith american worker tell going day week vindicates faith ,30.22,25.57,27.27
 said involved willing tough steps invest future ,19.24,16.9,16.77
 world class manufacturing chrysler supplier park ,10.87,9.25,10.06
 navy pier president obama event attendees arrive april 14 2011 ,18.02,16.05,16.0
 crowds gather navy pier grand ballroom hear president speak april 14 2011 ,16.74,16.25,14.35
 chicago campaign event navy pier april 14 2011 ,12.82,10.42,11.23
 crowds gather navy pier grand ballroom hear president speak april 14 2011 ,16.74,16.25,14.35
 chicago campaign event navy pier april 14 2011 ,12.82,10.42,11.23
 chicago campaign event navy pier april 14 2011 ,12.82,10.42,11.23
 chicago campaign event navy pier april 14 2011 ,12.82,10.42,11.23
 navy pier grand ballroom president obama event attendees arrive april 14 2011 ,18.02,16.05,16.0
 chicago campaign event navy pier april 14 2011 ,12.82,10.42,11.23
 chicago campaign event navy pier april 14 2011 ,12.82,10.42,11.23
 chicago campaign event navy pier april 14 2011 ,12.82,10.42,11.23
 chicago mayor elect rahm emanuel introduces president obama april 14 2011 ,5.2,5.63,4.77
 chicago campaign event navy pier april 14 2011 ,12.82,10.42,11.23
 president barack obama holds bilateral meeting prime minister stephen harper canada oval office feb 2011 official white house photo pete souza ,30.94,24.27,28.12
 president barack obama talks fema administrator craig fugate homeland security secretary janet napolitano preparations severe winter weather impacting large country phone oval office feb 2011 official white house photo pete souza ,58.9,48.99,54.09
 president barack obama reviews prepared remarks egypt resolute desk oval office feb 11 2011 official white house photo pete souza ,35.6,28.3,33.67
 president barack obama briefed events egypt meeting national security team situation room white house saturday jan 29 2011 official white house photo pete souza official white house photo pete souza ,86.37,62.7,74.82
 president barack obama waits green room white house interim chief staff pete rouse right daley announcing daley new chief staff jan 2011 official white house photo pete souza ,57.58,41.96,51.31
 vice president joe biden talks sen john kerry mass president barack obama signed new start treaty oval office feb 2011 president talks secretary defense robert gates sen richard lugar ind sen diane feinstein calif official white house photo pete souza ,57.05,50.01,53.48
 president barack obama joins toast technology business leaders dinner woodside california feb 17 2011 official white house photo pete souza ,40.49,31.89,36.51
 president barack obama vice president joe biden daley interim chief staff pete rouse walk colonnade white house prior president obama announcement daley new chief staff jan 2011 official white house photo pete souza ,54.26,45.68,49.36
 president barack obama meets president george bush oval office feb 15 2011 official white house photo pete souza ,36.14,29.9,32.89
 president barack obama studies document held director national intelligence james clapper presidential daily briefing oval office feb 2011 official white house photo pete souza ,38.87,30.48,34.37
 president barack obama talks press secretary jay carney oval office feb 17 2011 official white house photo pete souza ,41.51,33.54,38.56
 president barack obama talks vice president joe biden oval office national security advisor tom donilon counsel president bob bauer right confer outer oval office jan 2011 official white house photo pete souza ,64.74,53.92,60.39
 president barack obama walks lafayette square senior advisor valerie jarrett chief staff daley national economic council director gene sperling addressing chamber commerce washington feb 2011 official white house photo pete souza ,30.44,23.37,27.04
 president barack obama talks facebook ceo mark zuckerberg dinner technology business leaders woodside california feb 17 2011 official white house photo pete souza ,40.49,31.89,36.51
 president barack obama secretary state hillary rodham clinton president clinton richard holbrooke wife kati marton watch backstage slide pictures displayed funeral service holbrooke kennedy center washington jan 14 2011 official white house photo pete souza ,50.16,44.45,47.07
 president barack obama waits green room white house interim chief staff pete rouse right william daley announcement naming daley new chief staff jan 2011 official white house photo pete souza ,57.58,41.96,51.31
 president barack obama lady michelle obama walk residence joining white house staff south lawn white house observe moment silence victims arizona shootings jan 10 2011 official white house photo chuck kennedy ,66.34,51.94,59.52
 president barack obama lady michelle obama daughters sasha malia hidden parishioners sing church services metropolitan african methodist episcopal church washington sunday jan 16 2011 2010 official white house photo pete souza ,51.39,39.71,43.58
 president barack obama president hu jintao china begin working dinner old family dining room white house jan 18 2011 official white house photo pete souza ,68.27,52.25,60.27
 president barack obama speaks economy following tour thompson creek manufacturing makes custom replacement windows landover md jan 2011 stage president newest members economic team left jason furman principal deputy director national economic council katharine abraham nominee member council economic advisers gene sperling national economic council director heather higginbottom nominee deputy director office management budget official white house photo pete souza ,73.54,59.14,64.47
 president barack obama lady michelle obama welcome president hu jintao china north portico white house state dinner jan 19 2011 official white house photo chuck kennedy ,51.79,40.18,45.46
 president barack obama lady michelle obama daughters sasha malia sing hark herald angels sing performers onstage christmas washington performance national building museum washington dec 12 2010 official white house photo pete souza ,71.76,55.38,59.86
 president barack obama lady michelle obama pretend sing cappella group diplomatic reception room white house holiday reception dec 10 2010 official white house photo samantha appleton ,59.27,45.21,51.78
 president barack obama checks blackberry en route oval office dec 13 2010 official white house photo pete souza ,30.94,24.27,28.12
 president barack obama makes congressional calls oval office saturday dec 18 2010 official white house photo pete souza ,30.94,24.27,28.12
 chapel marine corps base hawaii kailua hawaii dec 26 2010 official white house photo pete souza ,20.5,14.56,17.76
 president barack obama whistles walks colonnade white house following holiday reception dec 14 2010 official white house photo pete souza ,52.79,40.4,46.16
 president barack obama lady michelle obama descend grand staircase make way holiday reception state floor white house dec 10 2010 official white house photo pete souza ,46.98,35.71,40.89
 president barack obama waits lower press office white house start press conference dec 2010 official white house photo pete souza ,58.29,46.78,53.52
 president barack obama lady michelle obama hanukkah candle lighting ceremony east room white house dec 2010 official white house photo pete souza ,44.95,32.89,40.11
 president barack obama shares toast oval office members national security staff worked new start nuclear arms control agreement dec 22 2010 official white house photo pete souza ,66.18,53.92,60.44
 bo obama family dog sits president barack obama lady michelle obama president delivers remarks holiday reception grand foyer white house dec 15 2010 official white house photo pete souza ,67.4,51.9,57.91
 president barack obama takes late night phone president hu jintao china oval office attending kennedy center honors dec 2010 official white house photo pete souza ,49.86,41.74,44.33
 members media silhouetted blue curtain president barack obama speaks white house tribal nations conference department interior washington dec 16 2010 official white house photo chuck kennedy ,58.19,43.06,50.79
 official white house christmas tree stands blue room white house dec 2010 official white house photo chuck kennedy ,74.36,50.19,63.48
 president barack obama talks british prime minister david cameron phone oval office ,10.44,9.71,10.36
 president barack obama gets high little visitor family helps distribute thanksgiving food items martha table food pantry washington nov 24 2010 official white house photo pete souza ,72.33,53.12,61.63
 president barack obama attends start treaty meeting roosevelt room white house nov 18 2010 official white house photo pete souza ,51.25,37.63,45.46
 president barack obama vice president joe biden walk delivering remarks chrysler transmission plant kokomo indiana november 23 2010 official white house photo pete souza ,41.31,34.74,37.24
 president barack obama departs belem national palace lisbon meeting president cavaco silva portugal right nov 19 2010 official white house photo pete souza ,48.17,40.08,43.0
 president barack obama wishes vice president joe biden early happy birthday presented cake lunch private dining room nov 17 2010 vice president birthday saturday official white house photo pete souza ,95.93,81.26,83.0
 president barack obama lady michelle obama daughters sasha malia mother law marian robinson help distribute thanksgiving food items martha table food pantry washington nov 24 2010 official white house photo pete souza ,77.91,58.25,65.78
 president barack obama talks daughters sasha malia oval office pardoning turkey named apple rose garden nov 24 2010 official white house photo pete souza ,56.9,42.98,51.8
 president barack obama participates arrival ceremony belem national palace president cavaco silva portugal lisbon portugal november 19 2010 official white house photo lawrence jackson ,38.09,30.92,32.99
 president barack obama briefed situation korean peninsula white house situation room nov 23 2010 official white house photo pete souza ,44.95,32.89,40.11
 president barack obama makes phone calls oval office members military thanksgiving day nov 25 2010 official white house photo pete souza ,48.97,39.65,43.95
 lady michelle obama daughters sasha malia welcome arrival official white house christmas tree north portico white house nov 26 2010 standing chris brandi botek crystal spring tree farm leighton pa 18 foot douglas fir cut official white house photo lawrence jackson ,96.71,68.48,84.62
 president barack obama talks australian prime minister julia gillard apec leader closing retreat intercontinental hotel yokohama japan nov 14 2010 official white house photo pete souza ,43.83,35.69,40.13
 president barack obama prime minister naoto kan japan shake hands following statement press intercontinental yokohama grand hotel yokohama japan nov 13 2010 official white house photo pete souza ,48.39,39.21,43.32
 president barack obama lady michelle obama stand receiving line greet guests state dinner rashtrapati bhavan presidential palace new dehli india nov 2010 official white house photo pete souza ,47.05,35.99,40.27
 president barack obama holds bilateral meeting president hu jintao china grand hyatt hotel seoul south korea nov 11 2010 official white house photo samantha appleton ,36.9,30.62,32.42
 president barack obama prime minister manmohan singh talk state dinner rashtrapati bhavan presidential palace new dehli india nov 2010 official white house photo pete souza ,40.05,30.72,34.32
 president barack obama motorcade met bodyguards horseback main entrance rashtrapati bhavan presidential palace official arrival ceremony new delhi india nov 2010 official white house photo pete souza ,32.89,25.29,28.22
 president barack obama president lee myung bak south korea walk following bilateral meeting blue house seoul south korea nov 11 2010 official white house photo pete souza ,44.92,34.69,39.01
 president barack obama photographed leaders official photo prior apec dinner pacifico yokohama conference center yokohama japan nov 13 2010 official white house photo pete souza ,47.26,37.52,42.21
 president barack obama lady michelle obama visit main prayer hall tour istiqlal mosque grand imam ali mustafa yaqub jakarta indonesia nov 10 2010 official white house photo pete souza ,31.94,25.33,28.17
 president barack obama president susilo bambang yudhoyono smile participate press conference istana merdeka state palace complex jakarta indonesia nov 2010 official white house photo chuck kennedy ,56.31,47.08,49.51
 president barack obama offers toast state dinner istana negara state palace complex jakarta indonesia nov 2010 official white house photo pete souza ,45.3,36.34,39.66
 president barack obama visits great buddha kamakura michiko sato director dr takao sato chief monk kotoku temple kamakura japan nov 14 2010 official white house photo pete souza ,30.88,23.58,27.42
 president barack obama lady michelle obama pause moment silence rajghat memorial mahatma gandhi new delhi india nov 2010 official white house photo pete souza ,36.14,28.89,31.76
 president barack obama lady michelle obama greet children touring humayun tomb new delhi november 2010 official white house photo chuck kennedy ,35.64,30.19,32.2
 president barack obama lady michelle obama arrive mumbai india nov 2010 official white house photo pete souza ,25.7,20.19,22.53
 president barack obama prime minister manmohan singh participate press conference hyderabad house new delhi india nov 2010 official white house photo samantha appleton ,37.77,29.36,33.19
 president barack obama talks trade representative ambassador ron kirk bilateral meetings grand hyatt hotel seoul south korean nov 11 2010 official white house photo pete souza ,31.7,24.99,27.65
 president barack obama lady michelle obama tour humayun tomb new delhi india nov 2010 official white house photo pete souza ,28.64,24.92,26.25
 president barack obama waves people motorcade route traveling university indonesia airport jakarta indonesia nov 10 2010 official white house photo pete souza ,38.93,32.1,33.08
 president barack obama indonesia president susilo bambang yudhoyono participate arrival ceremony istana merdeka state palace complex jakarta indonesia nov 2010 official white house photo pete souza ,43.34,36.54,38.33
 staff members wait president barack obama motorcade preparation departure istiqlal mosque jakarta indonesia nov 10 2010 official white house photo pete souza ,31.53,25.22,27.83
 president barack obama talks vice president joe biden outer oval office nov 2010 official white house photo pete souza ,40.57,35.2,38.12
 president barack obama talks treasury secretary timothy geithner conclusion cabinet meeting cabinet room white house nov 2010 official white house photo pete souza ,60.81,44.41,55.43
 president barack obama greets people kotoku temple kamakura japan nov 14 2010 official white house photo pete souza ,40.03,31.4,34.62
 president barack obama talks staff erupting volcano merapi indonesia flying air force mumbai new delhi nov 2010 official white house photo pete souza ,36.88,30.64,30.88
 president barack obama poses photo customer stop barelas coffee house albuquerque sept 28 2010 official white house photo chuck kennedy ,43.69,34.64,39.2
 president barack obama greets guests discussion health care reform patient rights brayshaw residence falls church va september 22 2010 official white house photo chuck kennedy ,69.15,54.66,60.96
 president barack obama greets people following cnbc jobs town hall meeting newseum washington sept 20 2010 official white house photo pete souza ,51.79,40.89,44.96
 president barack obama waves leaves air force joint base andrews maryland flight philadelphia pa sept 14 2010 official white house photo pete souza ,48.63,38.72,41.6
 president barack obama fist bumps vice president joe biden senior advisor valerie jarrett looking meeting oval office sept 16 2010 official white house photo pete souza ,40.57,35.2,38.12
 president barack obama holds open door oval office trade representative ron kirk national economic council director larry summers treasury secretary timothy geithner statement economy rose garden white house sept 15 2010 official white house photo pete souza ,62.27,46.05,56.75
 president barack obama meets john nicholas nicole armstrong twins trevor olivia home fairfax virginia sept 13 2010 official white house photo chuck kennedy ,39.85,29.57,33.64
 president barack obama treasury secretary timothy geithner escort elizabeth warren oval office rose garden white house statement naming warren lead new consumer financial protection bureau sept 17 2010 official white house photo pete souza ,61.29,47.95,55.87
 president barack obama pauses moment silence diplomatic reception room white house 46am saturday sept 11 2010 remembrance plane hit world trade center 2001 official white house photo pete souza ,67.97,53.91,59.84
 better workers american workers ,10.14,9.46,10.54
 president barack obama greets people following remarks xavier university new orleans la aug 29 2010 official white house photo pete souza ,40.03,31.4,34.62
 president barack obama lady michelle obama talk maude smith home columbia parc housing development new orleans la aug 29 2010 smith grandson david robichaux jr sits president official white house photo pete souza ,38.81,30.03,33.2
 president barack obama greets patrons parkway bakery tavern new orleans la aug 29 2010 official white house photo pete souza ,38.51,30.46,33.96
 president barack obama lady michelle obama tour columbia parc housing development new orleans la new orleans mayor mitch landrieu right housing urban development secretary shaun donovan aug 29 2010 official white house photo pete souza ,37.91,29.64,34.77
 president barack obama delivers remarks iftar dinner celebrating ramadan state dining room white house aug 13 2010 official white house photo pete souza ,52.11,38.32,46.21
 president barack obama signs 2097 star spangled banner commemorative coin act resolute desk oval office aug 16 2010 official white house photo pete souza ,54.29,42.25,48.81
 president barack obama lady michelle obama daughter sasha order ice cream bruster panama city beach fla aug 15 2010 official white house photo pete souza ,52.04,40.74,44.43
 president barack obama talks phone oval office aug 13 2010 official white house photo pete souza ,30.94,24.27,28.12
 president barack obama greets people following lunch lady michelle obama daughters sasha malia nancy oak bluffs mass aug 25 2010 official white house photo pete souza ,53.6,41.94,46.4
 president barack obama lady michelle obama react daughter sasha hole playing miniature golf pirate island golf panama city beach fla saturday aug 14 2010 official white house photo pete souza ,69.0,55.88,60.79
 president barack obama lady michelle obama hands rest railing boat tour st andrews bay panama city beach fla sunday aug 15 2010 official white house photo pete souza ,59.43,45.88,50.46
 president barack obama holds round table discussion local small business owners stop grand central bakery seattle washington left table president obama gillian allen white general manager grand central baking company joe fugere founder tutta bella neapolitan pizzeria commerce secretary gary locke tiffany turner inn discovery coast august 17 2010 official white house photo pete souza ,63.51,49.54,58.64
 president barack obama greets lt col dave kalinske family oval office kalinske departure ceremony aug 13 2010 official white house photo pete souza ,45.59,34.34,40.07
 president barack obama greets people following remarks ford motor company chicago assembly plant chicago ill aug 2010 official white house photo pete souza ,46.01,35.02,39.33
 president barack obama walks group summer interns rose garden white house taking group photo entire class august 12 2010 official white house photo pete souza ,57.28,43.07,51.11
 president barack obama talks commerce secretary gary locke trade representative ron kirk green room white house following manufacturing enhancement act 2010 signing ceremony august 11 2010 official white house photo pete souza ,56.89,41.83,50.79
 president signs help states stay water preventing 160 000 teacher layoffs 900 000 public private sector layoffs altogether ,17.49,14.65,14.96
 president barack obama laughs elizabeth cushman titus putnam winner 2010 presidential citizens medal ceremony east room white house aug 2010 honoring 13 recipients nation second highest civilian honor official white house photo lawrence jackson ,75.38,57.64,66.44
 president barack obama greets ambassador alieu momodou ngum gambia family start ambassador credentialing ceremony oval office aug 10 2010 presentation credentials traditional ceremony marks formal beginning ambassador service washington official white house photo pete souza ,51.79,39.21,46.17
 president barack obama signs elena kagan commission oval office reception east room celebrating confirmation supreme court aug 2010 official white house photo pete souza ,39.9,33.71,37.2
 today american auto industry growing stronger creating new jobs manufacturing fuel efficient cars trucks carry energy independent future proving naysayers wrong ,54.56,49.26,49.66
 president barack obama assembly manager teri quigley gets wheel new chevy volt tour general motors auto plant hamtramck mich july 30 2010 official white house photo pete souza ,43.52,33.56,37.98
 president barack obama picks sub meeting small business owners tastee sub shop edison july 28 2010 president visited edison discuss economy urge congress pass support small businesses official white house photo pete souza ,30.9,25.82,27.3
 president barack obama points landmarks shows prime minister david cameron united kingdom view truman balcony white house july 20 2010 official white house photo chuck kennedy ,45.2,33.72,39.22
 president barack obama vice president joe biden walk oval office motorcade trip ronald reagan building sign dodd frank wall street reform consumer protection act july 21 2010 official white house photo pete souza ,62.8,52.99,57.59
 lady michelle obama watches students duke ellington school arts joy motion dance perform special dress rehearsal east room white house july 19 2010 president lady host event saluting broadway continue white house music series celebrating arts demonstrating importance arts education official white house photo samantha appleton ,132.28,99.08,113.82
 president barack obama delivers remarks military service personnel families fourth july celebration white house july 2010 official white house photo lawrence jackson ,52.62,39.27,45.24
 president barack obama leads senate majority leader harry reid center vice president joe biden tour white house kitchen garden following meeting oval office july 2010 official white house photo pete souza ,68.64,54.79,64.08
 president barack obama listens communications planning meeting roosevelt room white house july 2010 official white house photo pete souza ,50.88,37.34,45.87
 president barack obama talks phone palestinian authority president mahmoud abbas aboard air force july 2010 official white house photo pete souza ,37.24,29.94,32.4
 president barack obama greets members byrd family west virginia state capitol charleston va july 2010 president vice president joe biden attended memorial service sen robert byrd died june 28 2010 official white house photo pete souza ,65.69,56.72,58.97
 president barack obama talks interior secretary ken salazar treasury secretary timothy geithner aboard air force en route joint base andrews maryland july 2010 president traveled charleston va sen robert byrd memorial service official white house photo pete souza ,53.44,44.13,48.54
 president barack obama walks missouri gov jay nixon air force nearby smith electric vehicles kansas city international airport kansas city mo july 2010 official white house photo pete souza ,56.27,45.39,49.29
 president barack obama greets departing associate counsel president alison ali nathan left meg satterthwaite twin sons oliver nathan outer oval office july 2010 official white house photo pete souza ,49.53,40.88,44.48
 president barack obama shoots baskets white house basketball court justin friedlander family july 2010 friedlander diagnosed inoperable brain tumor march 2009 launched initiative called justin quest shoot 40 000 basketball shots person diagnosed primary brain tumor year united states official white house photo pete souza ,98.1,87.59,89.91
 left vice president joe biden president barack obama senate majority leader harry reid chief staff rahm emanuel walk south lawn drive white house following meeting oval office july 2010 official white house photo pete souza ,67.17,54.4,63.43
 president barack obama vice president joe biden president clinton west virginia gov joe manchin members congress attends memorial service sen robert byrd state capitol charleston va july 2010 official white house photo pete souza ,57.34,51.39,52.37
 president barack obama talks senate majority leader harry reid nev aboard air force en route west virginia sen robert byrd memorial service july 2010 official white house photo pete souza ,44.35,35.45,39.93
 president barack obama shakes hands cub scout raphael cash bowie md prior meeting group boy scouts america youth members executive leaders oval office july 12 2010 official white house photo pete souza ,77.72,62.8,69.8
 president barack obama waves crowd grassroots event missouri secretary state robin carnahan folly theater auditorium kansas city mo july 2010 official white house photo pete souza ,59.72,50.65,53.27
 president barack obama lady michelle obama pretend march music blue room white house july 2010 delivering remarks military families fourth july celebration official white house photo pete souza ,73.03,52.67,62.78
 president barack obama talks jack lew colonnade white house announced lew nomination replace peter orszag director office management budget july 13 2010 left bo obama family dog waits president inside doorway outer oval office official white house photo pete souza ,70.33,53.47,62.79
 residents greet president barack obama lady michelle obama arrival fort mcnair washington july 2010 official white house photo chuck kennedy ,32.7,25.46,28.48
 president barack obama arrives yeager airport charleston west virginia july 2010 president traveled west virginia vice president joe biden left house speaker nancy pelosi senate majority leader harry reid sen robert byrd memorial service official white house photo pete souza ,66.0,58.42,60.09
 president barack obama vice president joe biden talk prime minister benjamin netanyahu israel depart cabinet room white house july 2010 official white house photo pete souza ,63.26,51.62,58.47
 president barack obama shakes hands young cub scout meeting representatives boy scouts oval office july 12 2010 official white house photo pete souza ,56.03,44.1,49.85
 fireworks begin killers play south lawn white house fourth july celebration july 2010 official white house photo pete souza ,57.01,48.95,52.21
 brandi carlile band perform military families fourth july holiday celebration south lawn white house july 2010 official white house photo pete souza ,66.76,49.89,57.48
 president barack obama lady michelle obama greet military families celebrate fourth july holiday south lawn white house july 2010 official white house photo pete souza ,72.41,55.13,62.86
 president barack obama listens briefing gulfport coast guard station gulfport miss june 14 2010 official white house photo pete souza ,37.61,29.23,33.96
 president barack obama greets residents grand isle la june 2010 official white house photo pete souza ,32.7,25.46,28.48
 president barack obama eats boiled seafood residents carmandelle live bait boiled seafood grand isle louisianna june 2010 official white house photo pete souza ,33.17,25.88,28.13
 president barack obama looks maps local estuaries mayor david carmandelle national incident commander admiral thad allen oysterman floyd lasseigne carmandelle live bait boiled seafood grand isle la june 2010 official white house photo pete souza ,30.84,24.26,27.81
 president barack obama listens meeting residents carmandelle live bait boiled seafood grand isle la june 2010 official white house photo pete souza ,31.63,24.64,28.29
 president barack obama walks dock left chris carmandelle national incident commander admiral thad allen mayor david carmandelle carmandelle live bait boiled seafood grand isle la june 2010 official white house photo samantha appleton ,25.7,20.19,22.53
 president barack obama greets residents grand isle la june 2010 official white house photo pete souza ,32.7,25.46,28.48
 marine makes way gulf coast grand isle new orleans la june 2010 official white house photo pete souza ,32.38,24.08,28.91
 president barack obama updated response bp oil spill gulf mexico meeting tarmac field house louis armstrong international airport new orleans la june 2010 official white house photo pete souza ,61.23,49.45,54.02
 tim kerner mayor lafitte la asks question regarding bp oil spill meeting tarmac field house louis armstrong international airport new orleans la june 2010 official white house photo pete souza ,44.46,33.89,38.81
