These two proud men in uniform were photographed by David Mist in London in the early 1960s as part of his London ‘characters’ series. The... More,LER,link
Join us on Monday evening as we celebrate the 30th anniversary of Dick Smith's first solo circumnavigation of the world in a rotary wing aircraft.  http://www.powerhousemuseum.com/whatson/talk_Dick-Smith.php,LER,link
For many 20th century artists  designers and photographers  champagne  feasting and baubles were not the only preoccupations in the lead up to Christmas. The delight... More,LER,link
December is here and Christmas starts announcing its approach with sprigs of sparkly neon tinsel and piles of fake snow in air conditioned department stores. I love shiny things and generally run at Christmas full tilt  unplanned  slightly hysterical …,LER,link
Right now  China’s Yutu (“Jade Rabbit”) roving vehicle is exploring the Mare Imbrium region on the Moon  in the early stages of a mission scheduled to last for three months. The Chang-e 3 lander that delivered Yutu to the Moon on December 14 was the …,LER,link
This charming Christmas greeting is from the studio celebrity milliner  Mr John of New York. It shows Mr John Pico John on the left  a... More,LER,link
I know I’ve said this before but our collection continues to amaze me with its countless curious and bizarre objects. An example of this is the three intricate miniature model cows made of beeswax and calf hair. They’re a curious form of folk art …,LER,link
From a real body  which was there  proceed radiations which ultimately touch me  who am here; the duration of the transmission is insignificant; the photograph... More,LER,link
Australians are reeling with the announcement on 11 December  2013  that Holden  an Australian icon  will stop building cars here in 2017. How has this happened? With some 66 makes available in Australia these days  twice the choice US drivers have  …,LER,link
This portrait by an unattributed studio shows a Miss Wallace  according to the information inscribed on the glass plate negative  (see detail below). The negative... More,LER,link
Check out Game Masters: The Game  an action-packed mobile game for one or two players. Available for iOS and Android: http://powerhousemuseum.com/gamemasters/app,HER,link
Science meets art when you create these gelatine decorations. Learn why gelatine changes it's properties when heated and mixed with water. For this and other fun Christmas craft and science at the Children's Website http://play.powerhousemuseum.com/make-and-do/special-occasions/,HER,photo
Science meets art this Christmas at the Children's Website. Find this Salt Crystal art activity and a lot more at  http://play.powerhousemuseum.com/make-and-do/special-occasions/,HER,photo
Join the Children's Website team in celebrating the holiday season. We have lots of craft activities and recipes here  http://play.powerhousemuseum.com/make-and-do/special-occasions/,HER,photo
If you’re a fan of mid-century modern furniture  the Powerhouse Museum’s current display is a must-see. 7 Australian Designers profiles a number of Australia’s celebrated modernists and includes iconic furniture by Grant Featherston  Gordon Andrews  …,LER,link
This photograph was taken at the Beatles concert at the Sydney Stadium in June  1964 by a lucky fan with a very good seat. The... More,LER,link
‘Save your Burnt-out Lamps. Repairs guaranteed equal to new.’ This line appeared in Sydney newspaper ads from 1918 to 1920. The small ads included an eye-catching drawing of a light globe with ‘OLD LAMPS MADE NEW’ written inside it. The Electric Lamp …,LER,link
This stylish image was taken by the museum in association with a previous exhibition called ‘Take a seat’. The shot features the Gazelle Chair designed... More,LER,link
Since its inception on 1 December 1988  World AIDS Day has played an important role in the ongoing global fight to remove the threat of HIV and AIDS. First diagnosed in 1981  the HIV and AIDS epidemic continues to be one of the world’s most …,LER,link
This photograph shows vaudeville performer Lulu Zesch  wearing one of her stage costumes  taken in Los Angeles at Kessler studios in the early years of... More,LER,link
Governor-General Quentin Bryce surprised Australia by mentioning two controversial issues at the conclusion of her final Boyer Lecture. She spoke with her usual grace as she presented positive opinions on both marriage equality and a future …,LER,link
The Coronet stereo camera was designed specifically for the hobbyist stereo photographer. The camera was very simple to operate  and one lens could be blanked... More,LER,link
The image above shows a few of the chairs in storage at the Powerhouse Discovery Centre: the museum’s off site storage and collection care facility at Castle Hill. The collection stores are generally not open to the public but behind-the-scenes tours …,LER,link
Read about our use of a new interactive film technology “HitON” to create a virtual tour of our chair collection: http://www.powerhousemuseum.com/openhouse/2013/11/using-interactive-video-with-the-museums-online-collection/,LER,link
Its not going to be all robots and electronics at the Maker Faire on Sunday...,LER,link
Do you remember the monkeys riding tiny bicycles at Sydney’s Taronga Park Zoo? This miniature tandem bicycle was made for the Zoo’s monkey circus and used between 1936 and 1940. It’s one of the most unusual bicycles produced by the Sydney firm  …,LER,link
This is another historical post card from the Julian Tension-Woods collection. This time the subject is the town of Arima  Japan  known for it hot... More,LER,link
This photograph is from a large  leather bound scrapbook of material relating to the career of Australian fashion designer Beril Jents from 1931 to 1988. The pages... More,LER,link
On 24 November 2013  the Powerhouse Museum will host a Mini Maker Faire. This is a spin-off from the US Maker Faire movement  which encourages individuals to make things and share the joy of making. We don’t plan to have our Aibo robotic dog on …,LER,link
Last month musicians from the Sydney Symphony Orchestra visited the Museum for our annual concert for adults living with a disability.,LER,photo
This Spring and Summer project is a creative way to think about and discuss the birds in your area and what they might use to make their nests. Set up your dispenser and watch from a distance as birds will scare easily. http://play.powerhousemuseum.com/make-and-do/the-kitchen-and-garden/food-and-garden-craft/bird-nest-material-dispenser/  For more fun gardening activities: http://play.powerhousemuseum.com/make-and-do/the-kitchen-and-garden/,HER,photo
A small garden in a pair of re-purposed boots is a great introduction to the joys of gardening. Strawberries make a good choice as they can be eaten straight from the boot! http://play.powerhousemuseum.com/make-and-do/the-kitchen-and-garden/food-and-garden-craft/old-boot-garden/  For more fun gardening activities: http://play.powerhousemuseum.com/make-and-do/the-kitchen-and-garden/,HER,photo
In this experiment we observe what happens to organic matter over time as bacterial organisms do their job to break it down. We also explore the concepts of recycling  reusing and composting. http://play.powerhousemuseum.com/make-and-do/the-kitchen-and-garden/food-and-garden-craft/compost-watch/  For other fun gardening activities visit: http://play.powerhousemuseum.com/make-and-do/the-kitchen-and-garden/,HER,photo
Try growing any kind of seed in these little eggshell gardens to create your own grassheads. Sit them on the window sill and watch as their hair always turns towards the light. http://play.powerhousemuseum.com/make-and-do/the-kitchen-and-garden/food-and-garden-craft/mini-eggshell-gardens/  For more fun gardening activities: http://play.powerhousemuseum.com/make-and-do/the-kitchen-and-garden/,HER,photo
Terrariums are a little green world of their own and a lovely introduction to gardening for children. We explore the water cycle  the concept of photosynthesis and the important role of plants in our environment. http://play.powerhousemuseum.com/make-and-do/the-kitchen-and-garden/food-and-garden-craft/terrarium/  For other fun Garden activities: http://play.powerhousemuseum.com/make-and-do/the-kitchen-and-garden/,HER,photo
This image is another in a series of photographs which document the installation of the Museum’s Catalina Flying Boat  Frigate Bird II in 1987. This photograph captures... More,LER,link
At the Children's Website Special Occasions section you will find instructions and templates to make all sorts of Halloween costumes. Easy and no sewing. http://play.powerhousemuseum.com/make-and-do/the-dress-up-box/witch-or-wizards-robe/  For other fun Halloween activities: http://play.powerhousemuseum.com/make-and-do/special-occasions/,HER,photo
Witches' Brew - A sweet trick or treat dessert made from toads  worms and green slime; yummy! http://play.powerhousemuseum.com/make-and-do/the-kitchen-and-garden/recipes/jelly-witches-brew/  For other fun Halloween activities: http://play.powerhousemuseum.com/make-and-do/special-occasions/,HER,photo
This week is Bird Week which celebrates Australia’s beautiful native birds. It seems the perfect excuse to feature this charming table mat from the Ian Rumsey Australian Textiles Collection. The motif is one of Australia’s best known and easily seen …,LER,link
Recent news of a bionic eye prototype being tested by Bionic Vision Australia is exciting for medical device research in Australia. There’s a number of other ‘retinal prosthesis’ devices being developed in Australia and overseas. This competition …,LER,link
It’s National Water Week so during this week we’re featuring watery images from our historic collection. Access to fresh water is an essential human need. In Australia it determines... More,LER,link
While 20 October 2013 marks the 40th anniversary of the opening of the Sydney Opera House  it is more than 50 years since the... More,LER,link
This image is another in a series of photographs which document the installation of the Museum’s Catalina Flying Boat  Frigate Bird II in 1987. This photograph... More,LER,link
Sydney Mini Maker Fair Applications close 5pm Friday 18 October 2013!,LER,link
This woman looks as though she was distracted by someone entering the studio while she was sitting for her portrait; however  a closer look... More,HER,link
With thousands of sailors in Sydney this week for the International Fleet Review  celebrating 100 years since the Australian Navy sailed into Sydney Harbour in 1913  I thought I’d write about children’s sailor suits. Australian children visiting the …,LER,link
style=”text-align: center”> Recently  I spent a week as a guest at the Powerhouse Museum as part of a mentorship through Museum and Gallery Services Queensland. I was asked to write about an item I discovered while I was there but it’s been a …,LER,link
This twin-engine Beechcraft Queenair B80 was the first official air ambulance to operate in New South Wales and hangs in our transport gallery at the... More,LER,link
Join us this long weekend and celebrate World Space Week with fascinating talks  inspiring demonstrations with a fun trail for the kids. This year’s theme is “Exploring Mars  Discovering Earth”.,LER,link
Mr Nelson was photographed by an unknown studio wearing a straw sennit hat. The hats were sometimes waterproofed with a coating of tar and these... More,LER,link
Cogs has taken his Steam Show to Trainworks this Spring School Holidays!  Find out all about the parts of a steam engine in this fun-filled interactive show!,LER,link
To mark the centenary of the Royal Australian Navy  I’ve chosen to feature this naval phone  one of several that were crucial to the operation of the navy’s first flagship  HMAS Australia. I have a particular interest in that ship because my …,LER,link
I must have walked past the mounted row of wooden propellers in our large transport store dozens and dozens of times without registering what I was seeing. They are all mostly of beautiful polished timber but it’s the broken one that’s should have …,LER,link
A more extreme example of the fashion for bringing the outdoors into the studio is this photograph of Master Broad backed by a sail... More,LER,link
Beanbags are something I take for granted. They can be found somewhere in many homes  in family rooms  teenage bedrooms and even as pet beds. They are available in most ‘bargain’ stores and are a symbol of casual (even grotty) student households. So …,LER,link
This photograph from the Museum’s Tyrrell Collection of historical photographs shows the windmill at Nimmitabel in New South Wales. The photographer has included a man in... More,LER,link
You might have been following the controversy about Denise Scott Brown and the Pritzker Prize. In 1991 Scott Brown’s husband and professional partner Robert Venturi was awarded the Pritzker Prize (often described as architecture’s Nobel Prize). Scott …,LER,link
This photograph from the 1930s shows another billboard advertisement from Rousel Studios. Previous billboards featured gas cooking ranges but this one is advertising gas refrigerators.... More,LER,link
Transport Curator  Margaret Simpson says that one the most common questions asked by visitors to the Transport Exhibition is ‘How did you get that plane... More,LER,link
Here is another photograph of vaudeville performer Lulu Zesch  taken in Los Angeles at Kessler studios in the early years of the 20th century. Wellington-born Lulu... More,LER,link
Designer Dahl Collings (1910-1988) was photographed by her husband Geoffrey  (1905-2000) also a designer  on their trip through Europe in 1935-37. Here Dahl is shown... More,LER,link
This photograph  by David Mist  captures the vibrant  colourful street life of Carnaby Street and Brompton Road  London at a time when Carnaby Street in particular... More,LER,link
Why is Jenny Lamb peeping out from behind a barrel in a wine cellar? Find out more about this photograph and others produced by David... More,LER,link
Looking like a pair of charming miscreants  British-born photographer David Mist (arrived Australia 1961) and wine buff Len Evans (1930-2006  arrived Australia 1955) here mischievously look... More,LER,link
This photograph shows Antonio Dattilo-Rubbo (1870-1955)  one of Sydney’s most influential visual artists and teachers. Dattilo Rubbo is best known for his social realist portraits of... More,LER,link
On Saturday 24th August  the Powerhouse Museum ‘popped-up’ with a small object display and promotional stall at the Haldon Street Festival in Lakemba. Attended by more than 20 000 people  predominantly from the local Canterbury Council area  the …,LER,link
This photograph shows another billboard advertisement for gas cooking ranges painted by Rousel Studios on the side a building. A sign at the top of... More,LER,link
Happy Fathers Day!  The Museums children's website has some fun Fathers Day activities such as making this fun biscuit puzzle.  http://play.powerhousemuseum.com/make-and-do/the-kitchen-and-garden/recipes/fathers-day-puzzle/  Other Father's Day activities can be found in the Special Occasions section of the Make & Do section: http://play.powerhousemuseum.com/make-and-do/special-occasions/,LER,photo
This weekend be inspired by the amazing costumes in the Strictly Ballroom display and then join in a cha cha dance class with Footsteps Dance Company.  There are 2 sessions a day at 11.30am and 1.30pm and they will also be running on the school development day on Monday.,LER,link
Final tickets are still on sale for our space-inspired jazz event to celebrate Yuri's Night's tomorrow afternoon. At the door price $15 after Museum entry. For further information and bookings visit: http://www.powerhousemuseum.com/talks/space.php   Also join our event if you are attending and take a look at some of images that form the inspiration for the performance.,LER,event
Here is a taster of what to expect from pianist Andrea Keller at From Ether this Saturday. At the Powerhouse Museum performance Andrea will be joined by Phil Slater  trumpet and guitarist Geoff Hughes.  For further information and bookings visit: http://www.powerhousemuseum.com/talks/space.php,LER,video
July this year marks the 100th anniversary of Air Mail in Australia. The fragile looking aircraft that performed this feat hangs from the roof in our Transport Exhibition. Its quite a story and Curator  Kerrie Dougherty will be writing a series of posts leading up to the centenary. Here is the first one.  http://www.powerhousemuseum.com/insidethecollection/2014/04/the-story-of-australias-first-airmail-part-1/  ,LER,link
Our collection is full of surprises. This home made commode was made by a new husband to save his young wife a trip to the outside 'dunny' at night!  http://www.powerhousemuseum.com/insidethecollection/2014/04/home-made-commode-an-ensuite-from-1909/,LER,link
Do you love cult console games?   This April build amazing structures at #Minecraft100 like these amazing builds inspired by Nintendo!  http://www.smosh.com/smosh-pit/photos/minecraft-amazing-nintendo-creations  Book now: http://www.powerhousemuseum.com/thinkspace/course/minecraft-100/,LER,link
Strictly Ballroom opens tomorrow. Here is another photographic detail; this time from the jacket worn by Barry Otto in the original movie. http://www.powerhousemuseum.com/imageservices/2014/04/20475/,LER,link
Check out this excellent Sonic the Hedgehog game built in Minecraft!   http://www.planetminecraft.com/project/sonic-the-hedgehog-1656738/  Come and craft with us these school holidays and build your own #GameMasters inspired game in Minecraft100.  http://www.powerhousemuseum.com/thinkspace/course/minecraft-100  #Minecraft100,LER,link
Strictly Ballroom media preview featuring Catherine Martin. Exhibition opens Saturday! http://www.powerhousemuseum.com/exhibitions/,HER,photo
Want to work on your dance moves? Our Game Masters exhibition features the game ‘Dance Central 2′ which is proving to be very popular with our visitors.   http://www.powerhousemuseum.com/imageservices/2014/04/dance-central-2/ ,LER,link
We agree with the UN on this story  that Minecraft is a powerful tool for designing and re-imagining real-world landscapes. This April  Thinkspace hosts a custom 100 player Minecraft building collaboration. #Minecraft100 http://www.powerhousemuseum.com/thinkspace/course/minecraft-100/  http://www.bbc.com/news/technology-20492908,LER,link
This insightful article by curator Damian McDonald is about Dr Fiona Wood’s spray on cell kit developed to help burns victims.  http://www.powerhousemuseum.com/insidethecollection/2014/03/recell-spray-on-skin-kit-from-pure-ugliness-comes-a-thing-of-healing-beauty/#more-9912,LER,link
The image above is a detail from a photograph that has been posted previously on Photo of the Day but there are so many interesting... More,HER,link
Want to be a part of 2014's Sydney Design festival? Calls for proposals is now live...,LER,photo
In a speech to a Federation Conference banquet in 1890  Henry Parkes coined the term crimson thread of kinship to describe the ties that bound the Australian colonies. The reference was to shared Anglo-Celtic bloodlines  to the exclusion of …,LER,link
Check out this video of artists Hadley + Maxwell discussing their casting our object http://from.ph/110989 for their work at Biennale of Sydney  https://www.youtube.com/watch?v=ij84ehu8DOc,LER,video
Green dyed flowers for St. Patrick's Day.,LER,photo
Happy St. Patrick's Day!,LER,photo
We have been inspired by Holi; A Hindu festival celebrated with lots of colour. Try this colourful experiment with liquid density.,LER,photo
Explore the different properties of liquids with this colourful experiment using everyday liquids. You will find this and other fun experiments here http://play.powerhousemuseum.com/make-and-do/the-science-lab/,HER,photo
Create a personalised outfit to wear this St. Patrick's Day with a bit of potato printing! You will find the instructions and more activities here http://play.powerhousemuseum.com/,HER,photo
Learn about how plants get their water while you dye some flowers green. Instruction for this experiment are here: http://play.powerhousemuseum.com,HER,photo
This portrait of performer Kate Rickards is one of three in the Powerhouse Museum’s Tyrrell collection showing Mrs Rickards in costume as ‘Toots’ one of... More,LER,link
This photograph of an ape is one of two photographs titled ‘Ape’ in a series of unattributed photographs in the Museum’s Tyrrell collection. The photograph... More,LER,link
How can you prove the alcohol content of your whisky  brandy or gin? This question has long been of interest to distillers  excise collectors  publicans and serious drinkers. This intriguing and inventive box of calibrated glass bubbles provides one …,LER,link
This photograph  from the Museum’s Tyrrell collection  shows Henry  the Duke of Gloucester at the Koala Park Sanctuary in West Pennant Hills  Sydney on November... More,LER,link
This photograph by Powerhouse Museum Photography department manager Geoff Friend shows Ron Muncaster at the Sydney Gay and Lesbian Mardi Gras parade in 2003  the year... More,LER,link
Broken Hill in the far west of NSW is not necessarily the first place you would think of as the beginning of bush regeneration. It is known more for its mining than its environmental history. However the earliest green action in Australia was …,LER,link
The King’s School at Parramatta in Sydney  has recently completed a new Innovation building. The domed foyer in the building was specifically designed to exhibit large science objects. The King’s School approached the Powerhouse Musuem to formally …,HER,link
Our excellent people at Thinkspace  Powerhouse Museum are doing something very exciting and slightly scary. A 100 player #Minecraft Jam (LAN) on our server and Mod. April. Ages 7 and up. Wow! http://www.powerhousemuseum.com/thinkspace/,LER,link
This image from the Tyrrell Collection shows the beautiful Carrington Falls  near the town of Robertson in the Southern Highlands of New South Wales. The... More,LER,link
Hyde Park presents a peaceful oasis in the middle of a busy city for those who want to share its quiet moods The photograph above... More,LER,link
Many of the photographs of live animals in the Tyrrell collection were taken at the Moore Park Zoo in Sydney. The location of this shot... More,LER,link
An original page from Collection object A7520 - the Victorian Scrapbook Album - Download our selection of the album's love and friendship themed images for Valentine's Day here http://play.powerhousemuseum.com/ or here http://play.powerhousemuseum.com/make-and-do/special-occasions/,HER,photo
A detail of a page from Collection object A7520 - the Victorian Scrapbook Album - Download our selection of the album's love and friendship themed images for Valentine's Day here http://play.powerhousemuseum.com/ or here http://play.powerhousemuseum.com/make-and-do/special-occasions/,HER,photo
The cover of Collection object A7520 - the Victorian Scrapbook Album - Download our selection of the album's love and friendship themed images for Valentine's Day here http://play.powerhousemuseum.com/ or here http://play.powerhousemuseum.com/make-and-do/special-occasions/,HER,photo
Who remembers the classic arcade game Asteroids? http://en.wikipedia.org/wiki/Asteroids_(video_game)   Well it is just one of of 100 games you can play all day at our exhibition Game Masters: http://www.powerhousemuseum.com/gamemasters/,HER,link
School excursions go virtual. Check out our new video conferencing programs in science  maths  history and design. ,LER,link
In 1969 this photograph appeared in David Mist’s publication  Sydney: a book of photographs with the following caption: The Surf Life Saving movement began in Manly... More,LER,link
Tealight jar lantern  A string of tealight lanterns are a great Chinese New Year decoration.  http://play.powerhousemuseum.com/make-and-do/the-craft-table/tealight-jar-lantern/  For more Chinese New Year activities visit the Special Occasions section.  http://play.powerhousemuseum.com/make-and-do/special-occasions/,HER,photo
Slatted paper lantern  A Chinese New Year paper lantern you can construct yourself.  http://play.powerhousemuseum.com/make-and-do/the-craft-table/slatted-paper-lantern/  For more Chinese New Year activities visit the Special Occasions section.  http://play.powerhousemuseum.com/make-and-do/special-occasions/,HER,photo
Paper Chinese lantern – 2014 – Year of the Horse  Make some paper lanterns to celebrate 2014 Chinese year of the horse.  http://play.powerhousemuseum.com/make-and-do/the-craft-table/chinese-new-year-paper-lantern/  For more Chinese New Year activities visit the Special Occasions section.  http://play.powerhousemuseum.com/make-and-do/special-occasions/,HER,photo
Chinese New Year Cards  A New Year card to make for friends & family.  http://play.powerhousemuseum.com/make-and-do/special-occasions/chinese-new-year-cards/  For more Chinese New Year activities visit the Special Occasions section.  http://play.powerhousemuseum.com/make-and-do/special-occasions/,HER,photo
This is one of five stereo cameras which are a fine selection of products from the period in the mid 20th century when stereo photography... More,LER,link
Artist David Griggs reaches into the elements of popular and street culture  horror movies and the street sport of skate boarding. His art sources its inspiration from contemporary images and materials. David Griggs’art has had growing recognition …,LER,link
Meet astronomer and author Dr Nick Lomb as he signs copies of the 2014 Australasian Sky Guide at the Powerhouse Museum Shop tomorrow (14/1/14) from 12noon and also at @sydneyobservatory from 4pm. Don’t miss out!,LER,link
This photograph from the Museum’s Tyrrell collection shows the exterior of the premises of T.T. Matthews  nautical instrument maker  on the corner of George and... More,LER,link
This photographic print comes from the Rousel Studios Archive Collection and features a building with a sign for Fitform Menswear advertising Oshkosh overalls and workshirts... More,LER,link
Lawn bowls is one of Australia’s most popular sports  It has seen several transformations in its history. Beginning as an occasional public house sport  it was a leisure activity for the male elite in the nineteenth century  then a mass sport for men …,LER,link
Come and join us at the Museum these School Holidays and explore Flight! Take part in workshops  drop-in activities and watch Cog's Flight Show. Details can be found here http://play.powerhousemuseum.com/whats-on/  Download you own paper flyers and an aerogramme commemorating the centenary of Australia's first airmail flight in a Bleriot XI http://play.powerhousemuseum.com/,LER,status
Fold your own flying helicopter from an A4 piece of paper!  http://play.powerhousemuseum.com/make-and-do/the-craft-table/paper-helicopter/,HER,photo
2 Ringed flyer  This loop and straw flyer is an interesting twist on the paper plane.  http://play.powerhousemuseum.com/make-and-do/the-craft-table/2-ringed-flyer/,HER,photo
Commemorative Aerogramme  Australia's first airmail flight was flown in a Bleriot XI one hundred years ago. Send a letter on our special aerogramme.  http://play.powerhousemuseum.com/make-and-do/the-craft-table/commemorative-aerogramme/,HER,photo
Aerofoil wing.  Wing shape is important for flight. Experiment with your own aerofoil and learn how an airplane flies.  http://play.powerhousemuseum.com/make-and-do/the-craft-table/aerofoil-wing/,HER,photo
Behind the scenes today in our studio these objects were being 3D-scanned for an upcoming Sydney Design program called Hack The Collection.,HER,photo
Powerhouse Museum Locomotive 3265 ( http://from.ph/87855 ) is featuring at the Sydney Great Train Expo this June long weekend at Central Station. Come on down and take a ride! For more information: http://www.transportheritagensw.com.au,HER,photo
This image shows the hard work of digging a deep trench in Darling Street Balmain to install a tramway dummy; a device to prevent runaway trams on the steep slope to the Darling Street Wharf. ,LER,link
We recently photographed this piece of ophthalmic equipment in our collection store to be included in our 2020 Vision .  This object was made in the USA 1850-1925.   http://www.powerhousemuseum.com/imageservices/2014/06/steampunk-glasses-or-ophthalmic-equipment/,LER,link
Curator  Debbie Rudder gives us a lesson in personal safety around fuel burning appliances using this coal miners self-rescuer from our collection.  http://www.powerhousemuseum.com/insidethecollection/2014/05/carbon-monoxide-alert-take-care-when-burning-fuel/,LER,link
Steam engines were once used to power much of our industry and were even used to fight fires. This one from our collection spent its working life at Broken Hill.  http://www.powerhousemuseum.com/insidethecollection/2014/05/fire-fighting-with-an-1895-steam-fire-engine/,LER,link
In this photo Lyn Williams OAM  Founder and Artistic Director of Sydney Children's Choir is conducting the Leek and Kats-Chernin Choirs at todays performance. Twist Atherton & Stanhope Choirs also performed. You can also see Sally Whitwell accompanying the choirs on the Stuart & Sons grand piano.  We thank all the choristers for a great performance and the hundreds of visitors who filled the Turbine Hall and the level 2 balconies for attending.,HER,photo
Zoe loves to dress up and these 3 outfits were inspired by wonderful dresses from our Collection. You can download them here http://play.powerhousemuseum.com/make-and-do/the-craft-table/zoe-paper-doll/,HER,photo
Zoe loves to dress up and these 3 outfits were inspired by The 80's exhibition at the Museum. You can download them here http://play.powerhousemuseum.com/,HER,photo
Zoe loves to dress up and these 3 outfits were inspired by the Star Wars exhibition. You can download them here http://play.powerhousemuseum.com/,HER,photo
Zoe loves to dress up and we have just added 3 new costumes to her wardrobe inspired by the new exhibition at the Museum  Strictly Ballroom. You can download these new outfits here http://play.powerhousemuseum.com/,HER,photo
You can download these 5 lovely little character mice  dresses and ready to play their parts in William Shakespeare's A Midsummer Night's Dream. They were created as part of The Tinytorium exhibition. These paper dolls can be used as puppets to stage your own play. You can download them here  http://play.powerhousemuseum.com/,HER,photo
This photograph from our Hedda Morrison Collection is from the time Hedda lived in China between 1933 and 1946.   http://www.powerhousemuseum.com/imageservices/2014/05/balizhuang-pagoda/,LER,link
